V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,Class
-0.0191318316422,0.108371241298,-0.150914879061,-0.100702355636,0.0335010542295,0.0669373090902,-0.130571165798,-0.0982415734518,-0.0814001220661,0.0738798163728,-0.130274557906,-0.0388710787688,-0.0752821987102,0.0130353215277,-0.166754868479,-0.107397483405,-0.130546342469,0.0407778901471,-0.165319031032,-0.0890037896704,-0.112232548403,-0.0317881756582,-0.204261062515,-0.167631057468,-0.15318040085,0.000520678602996,-0.176216001599,-0.136236337039,-0.11380115411,-0.0614109831607,-0.195156287984,-0.173192755638,-0.168485739328,-0.00107383415526,-0.180871905594,-0.190994094026,-0.132202705327,-0.0605681242448,-0.180945230156,-0.208292361682,-0.131175751851,0.0525017059374,-0.165322073193,-0.191995344138,-0.155273278611,-0.0501235331018,-0.161245302014,-0.191072909508,1
-0.0240981216422,0.0928949512976,-0.126668849061,-0.078744105636,0.211422444229,0.35244968909,-0.0761236957984,-0.00214329345182,-0.0418941520661,0.192289066373,-0.117876487906,-0.0498697787688,0.17752886129,0.404166121528,-0.0971289884791,-0.00978832340518,-0.0479090324688,0.252548810147,-0.151405861032,-0.0844227896704,0.0863065515972,0.235780354342,-0.138119802515,-0.0483152574682,-0.0992276608495,0.065372758603,-0.146554751599,-0.131001027039,0.01004218589,0.100491086839,-0.139028437984,-0.0733741256377,-0.0770115893279,0.0740356758447,-0.0931157515938,-0.0977054640259,0.0662618646731,0.169178475755,-0.0840474241563,-0.0633860916816,-0.0648201418509,0.0931886059374,-0.0621512571934,-0.0682999541376,0.138649451389,0.313188166898,-0.0505591320136,-0.034049759508,1
-0.00367053164215,0.0775437112976,-0.176282289061,-0.067770925636,0.00500847422949,0.0598850590902,-0.120689175798,-0.0259559134518,-0.0787582120661,0.0585914163728,-0.181699397906,-0.0611766187688,-0.0809184687102,0.0713074215277,-0.147951098479,-0.0144701734052,-0.148988922469,0.0140649701471,-0.230592441032,-0.0974184896704,-0.127128978403,0.0537543243418,-0.214818032515,-0.110599747468,-0.18080799085,-0.016846211397,-0.241984001599,-0.149220257039,-0.12572853411,0.0582413868393,-0.239383817984,-0.173668285638,-0.178173829328,-0.00812747415526,-0.197300637594,-0.170288434026,-0.116977865327,0.0216846757552,-0.193148044156,-0.191630841682,-0.132242375851,0.0330046859374,-0.161243454193,-0.170181494138,-0.102650158611,0.100090866898,-0.156667307014,-0.167087219508,1
-0.0186298416422,0.0177408012976,-0.0497445690613,-0.029981085636,0.00869987422949,0.0340797390902,-0.0674558357984,-0.00472479345182,-0.0159377620661,0.0376446163728,-0.0675780079057,-0.0532375287688,-0.0314126387102,-0.0126199384723,-0.0547941884791,-0.0351401034052,-0.0164653724688,0.0482969101471,-0.103976221032,-0.0769804596704,-0.0589361084028,-0.0172773656582,-0.0806946025152,-0.0548508074682,-0.0244548108495,0.065086748603,-0.125033511599,-0.104511977039,-0.06996077411,-0.0430113131607,-0.133494677984,-0.121553605638,-0.0567738893279,0.0497207358447,-0.138623481594,-0.155323324026,-0.0995049753269,-0.0896730242448,-0.133226744156,-0.159808901682,-0.0817943718509,0.0342976859374,-0.134613967193,-0.166383584138,-0.139994988611,-0.128679593102,-0.130744368014,-0.163435299508,1
0.00372788835785,0.0647593512976,-0.103134699061,-0.012128405636,0.0539416042295,0.11756000909,-0.117022135798,-0.0356341334518,-0.0517611920661,0.0696540563728,-0.121778097906,0.0115910912312,-0.0860238387102,0.0640485615277,-0.161841028479,-0.0611217634052,-0.117693512469,0.0564896101471,-0.174974951032,-0.0392846396704,-0.137834248403,0.0233490143418,-0.199937602515,-0.0801979074682,-0.14730176085,0.026593448603,-0.200669911599,-0.0875127070392,-0.15565936411,-0.00773303316071,-0.223898817984,-0.114329595638,-0.172271599328,-0.00085237415526,-0.192941235594,-0.174130294026,-0.124249125327,0.00920227575519,-0.183269878156,-0.157026431682,-0.131647691851,0.0437339059374,-0.158468987193,-0.170814794138,-0.113198168611,0.0758517168982,-0.153057255014,-0.164964779508,1
-0.141587811642,-0.162257038702,-0.0630824890613,-0.093807735636,0.189394414229,0.19955578909,0.0373630942016,0.0449077765482,-0.0833327320661,-0.112264233627,-0.00729037790569,-0.0103672787688,0.17479416129,0.0469037615277,0.0367123715209,0.0313814565948,-0.0745216124688,-0.0633890598529,-0.042200681032,-0.0548811496704,0.0961966915972,-0.00718159565815,0.00993701748485,-0.00719590746816,-0.0668993508495,-0.065466911397,-0.0430649515986,-0.0549999170392,0.04541578589,-0.0284364431607,-0.0152706979837,-0.0264318356377,-0.0888407593279,-0.115894584155,-0.0823004715938,-0.110689244026,-0.0460199953269,-0.0770599942448,-0.0638502041563,-0.0841406116816,-0.104501441851,-0.170982894063,-0.104122297193,-0.139173694138,-0.0591929986112,-0.0998380131018,-0.100886402014,-0.130269819508,1
0.0436383583578,0.0458103512976,0.0169637109387,0.028615534364,0.212177034229,0.20729604909,-0.0159706457984,-0.00458395345182,-0.00675700206605,0.0527812963728,0.0105521220943,0.0406029212312,0.22168120129,0.207879821528,-0.0129250884791,0.0257705165948,-0.0863849124688,0.0128776801471,-0.080504681032,-0.0394312896704,0.0208131215972,0.0379760843418,-0.0731201725152,0.00403252253184,-0.15642772085,-0.029787031397,-0.146598171599,-0.113417897039,-0.01760548411,-0.00771044316071,-0.164844217984,-0.0940858456377,-0.174284909328,-0.0509755541553,-0.170717181594,-0.182584844026,-0.0843819753269,-0.0669882042448,-0.161060464156,-0.156130911682,-0.141737361851,-0.0200021140626,-0.149093467193,-0.168026854138,-0.0864609286112,-0.0666706131018,-0.143271192014,-0.161205399508,1
-0.150094081642,-0.131516788702,-0.0936908390613,-0.072489885636,0.100687024229,0.0825236890902,-0.0636747057984,-0.0178968334518,-0.121150862066,-0.159838183627,-0.0535811979057,0.00895089123119,0.0761231612898,-0.00981354847225,-0.0321622484791,-0.00469642340518,-0.149649602469,-0.173525029853,-0.070326841032,-0.0520734596704,0.104710891597,0.0426348343418,-0.0720335825152,-0.0785468474682,-0.12951361085,-0.133552031397,-0.101209081599,-0.125440477039,0.02496638589,-0.0758823931607,-0.100814317984,-0.124668115638,-0.153921889328,-0.199616904155,-0.123227851594,-0.158509144026,-0.0518751853269,-0.124628984245,-0.123654434156,-0.179762901682,-0.145324761851,-0.236069934063,-0.131334491193,-0.174541654138,-0.106096338611,-0.223582493102,-0.129109867014,-0.176433714508,1
-0.142265651642,-0.128232738702,-0.0923403890613,-0.081656765636,0.0929197742295,0.0493890690902,-0.0311703657984,-0.0452178734518,-0.0850912920661,-0.117378733627,-0.0634554379057,-0.0649359287688,0.11532526129,-0.0419652084723,-0.0135891284791,-0.0451982934052,-0.0952964924688,-0.110005889853,-0.063009181032,-0.0989154796704,0.142299011597,0.00209503434185,-0.0312742025152,-0.0749155674682,-0.0749647608495,-0.071582391397,-0.0614045715986,-0.111901147039,0.06111177589,-0.0746662131607,-0.0292154379837,-0.0808892156377,-0.0765545093279,-0.0717881341553,-0.0849785015938,-0.133968894026,-0.0246663053269,-0.0812848242448,-0.0674410541563,-0.107469781682,-0.104234611851,-0.140334354063,-0.109569602193,-0.154435994138,-0.0523784886112,-0.134860033102,-0.106854682014,-0.151881299508,1
-0.106674661642,-0.0455094187024,-0.168738419061,-0.142067125636,0.0520050542295,0.0379427990902,-0.0662154057984,0.0605256565482,-0.102685902066,-0.0167989636272,-0.140880117906,-0.0731591787688,-0.0278283387102,-0.00637533847225,-0.0686619384791,0.0487389765948,-0.144440952469,-0.0270289998529,-0.175387561032,-0.10870325967,-0.0643258484028,-0.0397725756582,-0.0923882825152,0.0412360725318,-0.17092844085,-0.067980011397,-0.184472001599,-0.160331547039,-0.07791505411,-0.0499684431607,-0.150167997984,-0.0764153156377,-0.170812759328,-0.0739119641553,-0.161110661594,-0.163714594026,-0.0968745353269,-0.0562163642448,-0.147362454156,-0.143964481682,-0.132538521851,-0.0283674940626,-0.144246273193,-0.163981714138,-0.113393128611,-0.0613898531018,-0.139064022014,-0.161708309508,1
-0.112858591642,-0.155103848702,0.0264432809387,-0.065953725636,-0.178595395771,-0.16659591091,-0.0178772457984,-0.0813350434518,-0.0855421420661,-0.195277283627,0.0609537720943,-0.0401609287688,-0.15208197871,-0.158903838472,0.0533296215209,-0.0281431134052,-0.125513682469,-0.254186309853,0.055251088968,-0.0764386596704,-0.140229178403,-0.163969375658,0.0782952974848,-0.0446326674682,-0.13155870085,-0.209934616397,0.0330412984014,-0.106999857039,-0.12186981411,-0.171457233161,0.0506823620163,-0.0757137256377,-0.141344659328,-0.237032604155,-0.0481772715938,-0.159109124026,-0.133310835327,-0.149582734245,-0.0424220141563,-0.152817371682,-0.156844451851,-0.253655694063,-0.110532463193,-0.178919334138,-0.146844248611,-0.181458283102,-0.109571742014,-0.181395183508,1
-0.00231469164215,-0.00298091870242,0.0593875109387,0.040675914364,0.363142014229,0.23704573909,0.0478904642016,0.0646832865482,-0.00280968206605,0.0201385163728,0.0231915820943,0.0137633312312,0.29074009129,0.198486821528,-0.0302673284791,-0.0255120534052,0.0174172475312,0.0676322601471,-0.029576781032,-0.0330255596704,0.127815451597,0.0596772043418,-0.0682454025152,-0.0492371874682,-0.0430953808495,0.019841398603,-0.0573565915986,-0.0486853470392,0.06517317589,0.0471236268393,-0.107811647984,-0.0914581756377,-0.0753072493279,-0.0231381341553,-0.102700581594,-0.109032844026,-0.0427525453269,-0.0429155942448,-0.119649054156,-0.162629211682,-0.0701347918509,0.00433356593735,-0.118943632193,-0.155948744138,-0.0564771986112,-0.0666965731018,-0.116520732014,-0.157914899508,1
-0.0838255016422,-0.0723062987024,-0.0197288090613,-0.023961715636,0.00891611422949,-0.0761399109098,-0.0128455357984,-0.0555728134518,-0.0569438520661,-0.0702956836272,-0.0165281479057,-0.0528996587688,0.0757543612898,-0.0308354484723,0.00760850152094,-0.0311663734052,-0.0539104124688,-0.0174012898529,-0.021219461032,-0.0423268296704,-0.0111527484028,-0.106783575658,0.0155670674848,0.00332599253184,-0.0876144308495,-0.055303511397,-0.0454755715986,-0.0821195370392,0.00710227589002,-0.0704007331607,-0.00807840798366,-0.0116348156377,-0.0994296693279,-0.0628839041553,-0.0701802415938,-0.0829705640259,-0.0598112753269,-0.100735724245,-0.0577719441563,-0.0733944916816,-0.0981189618509,-0.0670292940626,-0.0949501671934,-0.109399014138,-0.0852868686112,-0.159950453102,-0.0925952220136,-0.110893409508,1
-0.0169389416422,0.0529652812976,-0.0462768390613,-0.102792195636,0.141583374229,0.10854471909,-0.100392995798,-0.148230703452,-0.0691442820661,-0.0145175336272,-0.0592270379057,-0.0982470987688,0.0326506112898,0.00191822152775,-0.0975444784791,-0.114127103405,-0.0825063224688,-0.0214345698529,-0.036122351032,-0.0885277896704,0.0297573515972,0.0138581343418,-0.0746542525152,-0.113178427468,-0.0863243908495,-0.036029761397,-0.0446318915986,-0.114748137039,-0.01295378411,-0.00362276316071,-0.0756480579837,-0.142228965638,-0.0924458093279,-0.0311994041553,-0.0633871915938,-0.122974314026,-0.0402547553269,0.0512271457552,-0.0742703441563,-0.152177511682,-0.0884837318509,0.0338559859374,-0.0982006871934,-0.138311664138,-0.0170865486112,0.117291306898,-0.0948280420136,-0.138996179508,1
-0.0639756116422,0.0210265312976,-0.226441389061,-0.180701925636,0.0366268742295,0.10857428909,-0.0723859057984,0.0662812065482,-0.129611477066,-0.00491308362717,-0.215857453906,-0.149047498769,-0.0462401387102,0.0742420015277,-0.0994921784791,0.0736243965948,-0.201932112469,-0.0489016098529,-0.264465151032,-0.19687213467,-0.114470318403,0.0611168943418,-0.175724962515,-0.0212677074682,-0.22352321085,-0.070439501397,-0.267945777599,-0.251885147039,-0.10808122411,0.0264468568393,-0.200988437984,-0.0497249956377,-0.223592259328,-0.0814929541553,-0.211212711594,-0.239553044026,-0.0948317553269,0.0109132757552,-0.180806624156,-0.136110391682,-0.161029891851,-0.0255542240626,-0.164043054193,-0.183736158138,-0.0959861286112,0.0483405968982,-0.158932656014,-0.180389159508,1
-0.149460871642,-0.0903290087024,-0.175461789061,-0.089040115636,0.0428542242295,0.0117359490902,-0.111468005798,0.00481870654818,-0.156868042066,-0.118062583627,-0.174975372906,-0.116927818769,-0.00113788871025,0.000118471527749,-0.165434428479,-0.127097423405,-0.204831682469,-0.157004849853,-0.181365101032,-0.12569306967,-0.0424354484028,-0.00641367565815,-0.166370832515,-0.141877687468,-0.19549160085,-0.127153191397,-0.177566731599,-0.186954947039,-0.03781780411,-0.0368278131607,-0.154946637984,-0.148968655638,-0.177303549328,-0.0998776841553,-0.151597541594,-0.171986694026,-0.0927392453269,-0.0948810242448,-0.140968964156,-0.117989251682,-0.145421501851,-0.0843996940626,-0.135079157193,-0.146913014138,-0.0993036686112,-0.109741353102,-0.132278622014,-0.145816079508,1
-0.0482604516422,0.00942583129758,-0.223074709061,-0.193348365636,-0.00395020577051,0.0836837890902,-0.0597466657984,0.0718559265482,-0.105530102066,0.00654221637283,-0.206600657906,-0.139605238769,-0.0915027387102,0.0527004215277,-0.102783798479,0.0394827965948,-0.167628042469,-0.0246309898529,-0.256288256032,-0.19199976967,-0.109332308403,0.0687512543418,-0.162344662515,-0.0354395474682,-0.19937002085,-0.059891221397,-0.259115941599,-0.216440587039,-0.12869322411,0.0515910868393,-0.172476817984,0.0131012843623,-0.189750893328,-0.0486926041553,-0.195892871594,-0.185869704026,-0.103060345327,0.0677370957552,-0.163326384156,-0.0904199916816,-0.147292091851,-0.0252979540626,-0.151760593193,-0.155856974138,-0.0720832986112,0.179924166898,-0.147128372014,-0.150022879508,1
-0.0965304716422,-0.0617407887024,0.00870246093871,0.030758444364,0.190268334229,0.18649033909,0.0133420542016,0.0480708465482,-0.0719690520661,-0.0696718536272,-0.0196461279057,-0.0164457587688,0.18239786129,0.128964491528,0.0215558715209,0.0107091365948,-0.0789684524688,-0.0520462098529,-0.035561681032,-0.0448978396704,0.141200791597,0.0961520943418,-0.0189537725152,-0.0295346074682,-0.0311677108495,0.030748668603,-0.0768013715986,-0.104462307039,0.08251362589,0.0244104068393,-0.0458457879837,-0.0486473456377,-0.0699470893279,-0.0602687241553,-0.0774922815938,-0.0992279140259,-0.00277686532686,-0.0394018042448,-0.0595516041563,-0.0535679916816,-0.0812386018509,-0.117933524063,-0.0995684271934,-0.131091034138,-0.0413830686112,-0.123322803102,-0.0897486620136,-0.105674149508,1
-0.138598391642,-0.101406118702,-0.0689975590613,-0.036057855636,0.196517774229,0.19070723909,-0.00799210579843,-0.0103550934518,-0.108853012066,-0.0941453036272,-0.0585761279057,-0.0538887387688,0.13456586129,0.0616999915277,-0.0332726784791,-0.0429068934052,-0.133418602469,-0.138836469853,-0.078075831032,-0.0759163096704,0.133052851597,0.0916444543418,-0.0428698625152,-0.0574244674682,-0.0361235108495,0.003289418603,-0.0922188715986,-0.127016827039,0.07003468589,0.00628111683929,-0.0612399179837,-0.0678317556377,-0.0846948493279,-0.103096544155,-0.0929422715938,-0.117705464026,-0.00616998532686,-0.0467475742448,-0.0744518941563,-0.0854536116816,-0.0638297218509,-0.107877774063,-0.0995047071934,-0.122866474138,-0.0504836786112,-0.143023733102,-0.0932022320136,-0.112939189508,1
-0.116101941642,-0.0425517187024,-0.168188179061,-0.130049805636,0.146203574229,0.25604245909,-0.135055715798,-0.0967175534518,-0.115463402066,-0.00760128362717,-0.144258817906,-0.0839155987688,0.0773159712898,0.125261401528,-0.152141478479,-0.0988933434052,-0.173675322469,-0.0612949398529,-0.184449811032,-0.13550664967,-0.0287372484028,0.0406043743418,-0.170217722515,-0.117675027468,-0.18151167085,-0.068534381397,-0.177778471599,-0.128593277039,-0.02492872411,0.0152633868393,-0.162364807984,-0.0901040956377,-0.182782219328,-0.0800243641553,-0.159437561594,-0.154544794026,-0.0810903353269,-0.0462666842448,-0.138013624156,-0.0808629816816,-0.143593801851,-0.0559835340626,-0.139602057193,-0.156150954138,-0.0893971686112,-0.0605488331018,-0.135448042014,-0.148868599508,1
-0.152937861642,-0.0987257387024,-0.200408989061,-0.185155845636,0.160147474229,0.34183761909,-0.112172385798,-0.0576605534518,-0.149462622066,-0.0973825236272,-0.171056367906,-0.137648593769,0.0365412612898,0.0567141815277,-0.140405058479,-0.0753366634052,-0.199713127469,-0.127181829853,-0.198938611032,-0.18484807967,-0.0390188484028,0.00399293434185,-0.155628902515,-0.0987404974682,-0.20068973685,-0.113986131397,-0.185867621599,-0.183445777039,-0.06024152411,-0.0356570931607,-0.161266487984,-0.0794849156377,-0.194490969328,-0.119643184155,-0.168264711594,-0.186068944026,-0.0958590353269,-0.0645112442448,-0.139825644156,-0.0624571316816,-0.151286827851,-0.0923602740626,-0.145084957193,-0.161516634138,-0.111510498611,-0.0800424731018,-0.136714488014,-0.131341709508,1
-0.0101702116422,0.0616231812976,0.0586682609387,0.027733454364,0.215051474229,0.0365952890902,-0.0112455757984,-0.0184934734518,-0.0264598820661,0.0178414963728,0.0739424220943,0.0445859112312,0.19364586129,-0.00246103847225,-0.0177829584791,-0.0301754834052,0.00907956753115,0.0827664801471,0.060148358968,0.0852208803296,0.156415051597,0.0160340543418,-0.0394543725152,-0.0302744474682,-0.0227251108495,0.033719988603,-0.0193871515986,-0.0397057270392,0.08156554589,-0.0173102131607,-0.0742879979837,-0.0831642356377,-0.0689883493279,-0.0444271841553,-0.0773118715938,-0.116386184026,-0.0220397153269,-0.0902887042448,-0.0858155341563,-0.123719451682,-0.112424541851,-0.121242774063,-0.107834357193,-0.160027464138,-0.0406804486112,-0.140664633102,-0.103062982014,-0.153924599508,1
0.0907051383578,0.134420761298,-0.0494613890613,0.044898154364,0.0672007742295,0.15472415909,-0.0948315057984,0.0101013065482,-0.0127912620661,0.114503016373,-0.0777016979057,0.0457838112312,-0.0525794387102,0.112295021528,-0.157696328479,-0.0535558734052,-0.0523269824688,0.137220310147,-0.129229701032,0.0244547803296,-0.125237568403,0.0913420543418,-0.202382482515,-0.0768807974682,-0.0927071808495,0.101302648603,-0.178538931599,-0.0659833570392,-0.15878564411,0.0485645868393,-0.231985477984,-0.140524005638,-0.132731829328,0.0757274958447,-0.171437511594,-0.131611784026,-0.118300585327,0.0772506757552,-0.187815559156,-0.182326481682,-0.109316721851,0.118893005937,-0.154231547193,-0.156351574138,-0.0895090486112,0.198072366898,-0.152174145014,-0.158233879508,1
-0.0709150816422,-0.0898809587024,0.0404585109387,-0.045415755636,0.152638274229,0.20479808909,0.00718989420157,-0.0385917934518,-0.0327115320661,-0.0724103336272,0.0706128820943,-0.0153001887688,0.14646706129,0.0259351715277,0.0431784715209,-0.0427718934052,-0.0357047124688,-0.107188519853,0.135239618968,-0.00835325967041,0.185682781597,0.0838402743418,0.0790280974848,-0.0512208874682,-0.00512757084951,-0.082706691397,0.141181678401,-0.00986015703916,0.15441184589,0.0628005068393,0.0973712020163,-0.0484119356377,0.00748620067211,-0.0903962241553,0.0711183184062,-0.0423035640259,0.0245527646731,-0.0184193942448,0.0484961258437,-0.0668611616816,-0.0526613618509,-0.106440264063,-0.0379974671934,-0.102377854138,0.0423758213888,0.0170779668982,-0.0397180420136,-0.108062579508,1
